"YY","GEAR_CODE","FLAG_CODE","FLEET_CODE","SP_CODE","SP_NAME","SP_MT"
"2013","L","TW","OS","PBF","PACIFIC BLUEFIN TUNA","331"
"2013","L","TW","OS","MLS","STRIPED MARLIN","284"
"2013","L","TW","OS","SWO","SWORDFISH","2456"
"2014","L","TW","OS","ALB","ALBACORE","314"
"2014","L","TW","OS","PBF","PACIFIC BLUEFIN TUNA","480"
"2014","L","TW","OS","MLS","STRIPED MARLIN","108"
"2014","L","TW","OS","SWO","SWORDFISH","1891"
"2015","L","TW","OS","ALB","ALBACORE","384"
"2015","L","TW","OS","PBF","PACIFIC BLUEFIN TUNA","577"
"2015","L","TW","OS","MLS","STRIPED MARLIN","177"
"2015","L","TW","OS","SWO","SWORDFISH","2315"
"2016","L","TW","OS","ALB","ALBACORE","1011"
"2016","L","TW","OS","PBF","PACIFIC BLUEFIN TUNA","454"
"2016","L","TW","OS","MLS","STRIPED MARLIN","134"
"2016","L","TW","OS","SWO","SWORDFISH","1337"
"2017","L","TW","OS","ALB","ALBACORE","2289"
"2017","L","TW","OS","PBF","PACIFIC BLUEFIN TUNA","415"
"2017","L","TW","OS","MLS","STRIPED MARLIN","243"
"2017","L","TW","OS","SWO","SWORDFISH","1521"
"2018","L","TW","OS","ALB","ALBACORE","2610"
"2018","L","TW","OS","PBF","PACIFIC BLUEFIN TUNA","381"
"2018","L","TW","OS","MLS","STRIPED MARLIN","254"
"2018","L","TW","OS","SWO","SWORDFISH","1482"
"2019","L","TW","OS","ALB","ALBACORE","3705"
"2019","L","TW","OS","PBF","PACIFIC BLUEFIN TUNA","486"
"2019","L","TW","OS","MLS","STRIPED MARLIN","309"
"2019","L","TW","OS","SWO","SWORDFISH","1549"
"2020","L","TW","OS","ALB","ALBACORE","2226"
"2020","L","TW","OS","PBF","PACIFIC BLUEFIN TUNA","1148"
"2020","L","TW","OS","MLS","STRIPED MARLIN","302"
"2020","L","TW","OS","SWO","SWORDFISH","1366"
"2021","L","TW","OS","ALB","ALBACORE","3675"
"2021","L","TW","OS","PBF","PACIFIC BLUEFIN TUNA","1478"
"2021","L","TW","OS","MLS","STRIPED MARLIN","211"
"2021","L","TW","OS","SWO","SWORDFISH","727"
"2022","L","TW","OS","ALB","ALBACORE","1823"
"2022","L","TW","OS","PBF","PACIFIC BLUEFIN TUNA","1496"
"2022","L","TW","OS","MLS","STRIPED MARLIN","239"
"2022","L","TW","OS","SWO","SWORDFISH","751"
"1952","L","JP","CS","YFT","YELLOWFIN TUNA","322"
"1954","L","JP","CS","YFT","YELLOWFIN TUNA","255"
"1955","L","JP","CS","YFT","YELLOWFIN TUNA","154"
"1957","L","JP","CS","YFT","YELLOWFIN TUNA","353"
"1958","L","JP","CS","YFT","YELLOWFIN TUNA","177"
"1959","L","JP","CS","YFT","YELLOWFIN TUNA","327"
"1960","L","JP","CS","YFT","YELLOWFIN TUNA","254"
"1961","L","JP","CS","YFT","YELLOWFIN TUNA","295"
"1962","L","JP","CS","YFT","YELLOWFIN TUNA","291"
"1963","L","JP","CS","YFT","YELLOWFIN TUNA","267"
"1964","L","JP","CS","ALB","ALBACORE","216"
"1964","L","JP","CS","YFT","YELLOWFIN TUNA","150"
"1965","L","JP","CS","ALB","ALBACORE","268"
"1965","L","JP","CS","YFT","YELLOWFIN TUNA","195"
"1966","L","JP","CS","ALB","ALBACORE","307"
"1966","L","JP","CS","YFT","YELLOWFIN TUNA","1388"
"1967","L","JP","CS","ALB","ALBACORE","378"
"1967","L","JP","CS","YFT","YELLOWFIN TUNA","2187"
"1968","L","JP","CS","ALB","ALBACORE","833"
"1968","L","JP","CS","YFT","YELLOWFIN TUNA","1067"
"1969","L","JP","CS","ALB","ALBACORE","931"
"1969","L","JP","CS","BET","BIGEYE TUNA","485"
"1969","L","JP","CS","SKJ","SKIPJACK TUNA","53"
"1969","L","JP","CS","YFT","YELLOWFIN TUNA","2459"
"1969","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","565"
"1969","L","JP","CS","MLS","STRIPED MARLIN","600"
"1969","L","JP","CS","SWO","SWORDFISH","286"
"1970","L","JP","CS","ALB","ALBACORE","1691"
"1970","L","JP","CS","BET","BIGEYE TUNA","565"
"1970","L","JP","CS","SKJ","SKIPJACK TUNA","32"
"1970","L","JP","CS","YFT","YELLOWFIN TUNA","4220"
"1970","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","426"
"1970","L","JP","CS","MLS","STRIPED MARLIN","690"
"1970","L","JP","CS","SWO","SWORDFISH","391"
"1971","L","JP","CS","ALB","ALBACORE","1691"
"1971","L","JP","CS","BET","BIGEYE TUNA","559"
"1971","L","JP","CS","SKJ","SKIPJACK TUNA","18"
"1971","L","JP","CS","YFT","YELLOWFIN TUNA","3057"
"1971","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","417"
"1971","L","JP","CS","MLS","STRIPED MARLIN","667"
"1971","L","JP","CS","SWO","SWORDFISH","332"
"1972","L","JP","CS","ALB","ALBACORE","2768"
"1972","L","JP","CS","BET","BIGEYE TUNA","732"
"1972","L","JP","CS","SKJ","SKIPJACK TUNA","25"
"1972","L","JP","CS","YFT","YELLOWFIN TUNA","3794"
"1972","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","405"
"1972","L","JP","CS","MLS","STRIPED MARLIN","837"
"1972","L","JP","CS","SWO","SWORDFISH","520"
"1973","L","JP","CS","ALB","ALBACORE","4517"
"1973","L","JP","CS","BET","BIGEYE TUNA","913"
"1973","L","JP","CS","SKJ","SKIPJACK TUNA","39"
"1973","L","JP","CS","YFT","YELLOWFIN TUNA","2576"
"1973","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","728"
"1973","L","JP","CS","MLS","STRIPED MARLIN","632"
"1973","L","JP","CS","SWO","SWORDFISH","404"
"1974","L","JP","CS","ALB","ALBACORE","3115"
"1974","L","JP","CS","BET","BIGEYE TUNA","1091"
"1974","L","JP","CS","SKJ","SKIPJACK TUNA","25"
"1974","L","JP","CS","YFT","YELLOWFIN TUNA","2477"
"1974","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","3183"
"1974","L","JP","CS","MLS","STRIPED MARLIN","327"
"1974","L","JP","CS","SWO","SWORDFISH","508"
"1975","L","JP","CS","ALB","ALBACORE","3100"
"1975","L","JP","CS","BET","BIGEYE TUNA","2167"
"1975","L","JP","CS","SKJ","SKIPJACK TUNA","13"
"1975","L","JP","CS","YFT","YELLOWFIN TUNA","5237"
"1975","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","846"
"1975","L","JP","CS","MLS","STRIPED MARLIN","286"
"1975","L","JP","CS","SWO","SWORDFISH","602"
"1976","L","JP","CS","ALB","ALBACORE","3781"
"1976","L","JP","CS","BET","BIGEYE TUNA","2833"
"1976","L","JP","CS","SKJ","SKIPJACK TUNA","64"
"1976","L","JP","CS","YFT","YELLOWFIN TUNA","7132"
"1976","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","233"
"1976","L","JP","CS","MLS","STRIPED MARLIN","244"
"1976","L","JP","CS","SWO","SWORDFISH","691"
"1977","L","JP","CS","ALB","ALBACORE","4173"
"1977","L","JP","CS","BET","BIGEYE TUNA","2512"
"1977","L","JP","CS","SKJ","SKIPJACK TUNA","60"
"1977","L","JP","CS","YFT","YELLOWFIN TUNA","7605"
"1977","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","183"
"1977","L","JP","CS","MLS","STRIPED MARLIN","256"
"1977","L","JP","CS","SWO","SWORDFISH","834"
"1978","L","JP","CS","ALB","ALBACORE","2801"
"1978","L","JP","CS","BET","BIGEYE TUNA","2883"
"1978","L","JP","CS","SKJ","SKIPJACK TUNA","36"
"1978","L","JP","CS","YFT","YELLOWFIN TUNA","7873"
"1978","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","204"
"1978","L","JP","CS","MLS","STRIPED MARLIN","243"
"1978","L","JP","CS","SWO","SWORDFISH","984"
"1979","L","JP","CS","ALB","ALBACORE","2615"
"1979","L","JP","CS","BET","BIGEYE TUNA","3376"
"1979","L","JP","CS","SKJ","SKIPJACK TUNA","16"
"1979","L","JP","CS","YFT","YELLOWFIN TUNA","6867"
"1979","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","509"
"1979","L","JP","CS","MLS","STRIPED MARLIN","366"
"1979","L","JP","CS","SWO","SWORDFISH","973"
"1980","L","JP","CS","ALB","ALBACORE","2975"
"1980","L","JP","CS","BET","BIGEYE TUNA","2658"
"1980","L","JP","CS","SKJ","SKIPJACK TUNA","17"
"1980","L","JP","CS","YFT","YELLOWFIN TUNA","5840"
"1980","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","671"
"1980","L","JP","CS","MLS","STRIPED MARLIN","607"
"1980","L","JP","CS","SWO","SWORDFISH","824"
"1981","L","JP","CS","ALB","ALBACORE","2908"
"1981","L","JP","CS","BET","BIGEYE TUNA","2523"
"1981","L","JP","CS","SKJ","SKIPJACK TUNA","15"
"1981","L","JP","CS","YFT","YELLOWFIN TUNA","5123"
"1981","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","277"
"1981","L","JP","CS","MLS","STRIPED MARLIN","259"
"1981","L","JP","CS","SWO","SWORDFISH","675"
"1982","L","JP","CS","ALB","ALBACORE","3674"
"1982","L","JP","CS","BET","BIGEYE TUNA","2904"
"1982","L","JP","CS","SKJ","SKIPJACK TUNA","4"
"1982","L","JP","CS","YFT","YELLOWFIN TUNA","5117"
"1982","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","512"
"1982","L","JP","CS","MLS","STRIPED MARLIN","270"
"1982","L","JP","CS","SWO","SWORDFISH","839"
"1983","L","JP","CS","ALB","ALBACORE","3808"
"1983","L","JP","CS","BET","BIGEYE TUNA","4201"
"1983","L","JP","CS","SKJ","SKIPJACK TUNA","1134"
"1983","L","JP","CS","YFT","YELLOWFIN TUNA","6207"
"1983","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","130"
"1983","L","JP","CS","MLS","STRIPED MARLIN","320"
"1983","L","JP","CS","SWO","SWORDFISH","955"
"1984","L","JP","CS","ALB","ALBACORE","3351"
"1984","L","JP","CS","BET","BIGEYE TUNA","5168"
"1984","L","JP","CS","SKJ","SKIPJACK TUNA","13"
"1984","L","JP","CS","YFT","YELLOWFIN TUNA","5968"
"1984","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","85"
"1984","L","JP","CS","MLS","STRIPED MARLIN","386"
"1984","L","JP","CS","SWO","SWORDFISH","1141"
"1985","L","JP","CS","ALB","ALBACORE","4045"
"1985","L","JP","CS","BET","BIGEYE TUNA","4607"
"1985","L","JP","CS","SKJ","SKIPJACK TUNA","54"
"1985","L","JP","CS","YFT","YELLOWFIN TUNA","6229"
"1985","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","67"
"1985","L","JP","CS","MLS","STRIPED MARLIN","711"
"1985","L","JP","CS","SWO","SWORDFISH","980"
"1986","L","JP","CS","ALB","ALBACORE","4712"
"1986","L","JP","CS","BET","BIGEYE TUNA","4475"
"1986","L","JP","CS","SKJ","SKIPJACK TUNA","36"
"1986","L","JP","CS","YFT","YELLOWFIN TUNA","6199"
"1986","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","72"
"1986","L","JP","CS","MLS","STRIPED MARLIN","901"
"1986","L","JP","CS","SWO","SWORDFISH","960"
"1987","L","JP","CS","ALB","ALBACORE","5503"
"1987","L","JP","CS","BET","BIGEYE TUNA","4023"
"1987","L","JP","CS","SKJ","SKIPJACK TUNA","30"
"1987","L","JP","CS","YFT","YELLOWFIN TUNA","7148"
"1987","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","181"
"1987","L","JP","CS","MLS","STRIPED MARLIN","1187"
"1987","L","JP","CS","SWO","SWORDFISH","819"
"1988","L","JP","CS","ALB","ALBACORE","5585"
"1988","L","JP","CS","BET","BIGEYE TUNA","5012"
"1988","L","JP","CS","SKJ","SKIPJACK TUNA","46"
"1988","L","JP","CS","YFT","YELLOWFIN TUNA","7528"
"1988","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","106"
"1988","L","JP","CS","MLS","STRIPED MARLIN","752"
"1988","L","JP","CS","SWO","SWORDFISH","665"
"1989","L","JP","CS","ALB","ALBACORE","4711"
"1989","L","JP","CS","BET","BIGEYE TUNA","6101"
"1989","L","JP","CS","SKJ","SKIPJACK TUNA","42"
"1989","L","JP","CS","YFT","YELLOWFIN TUNA","7685"
"1989","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","172"
"1989","L","JP","CS","MLS","STRIPED MARLIN","1081"
"1989","L","JP","CS","SWO","SWORDFISH","742"
"1990","L","JP","CS","ALB","ALBACORE","6513"
"1990","L","JP","CS","BET","BIGEYE TUNA","7053"
"1990","L","JP","CS","SKJ","SKIPJACK TUNA","57"
"1990","L","JP","CS","YFT","YELLOWFIN TUNA","7800"
"1990","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","267"
"1990","L","JP","CS","MLS","STRIPED MARLIN","1125"
"1990","L","JP","CS","SWO","SWORDFISH","687"
"1991","L","JP","CS","ALB","ALBACORE","6664"
"1991","L","JP","CS","BET","BIGEYE TUNA","7025"
"1991","L","JP","CS","SKJ","SKIPJACK TUNA","82"
"1991","L","JP","CS","YFT","YELLOWFIN TUNA","8034"
"1991","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","170"
"1991","L","JP","CS","MLS","STRIPED MARLIN","1197"
"1991","L","JP","CS","SWO","SWORDFISH","799"
"1992","L","JP","CS","ALB","ALBACORE","8036"
"1992","L","JP","CS","BET","BIGEYE TUNA","7302"
"1992","L","JP","CS","SKJ","SKIPJACK TUNA","79"
"1992","L","JP","CS","YFT","YELLOWFIN TUNA","8452"
"1992","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","428"
"1992","L","JP","CS","MLS","STRIPED MARLIN","1247"
"1992","L","JP","CS","SWO","SWORDFISH","1173"
"1993","L","JP","CS","ALB","ALBACORE","16591"
"1993","L","JP","CS","BET","BIGEYE TUNA","6889"
"1993","L","JP","CS","SKJ","SKIPJACK TUNA","157"
"1993","L","JP","CS","YFT","YELLOWFIN TUNA","7950"
"1993","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","667"
"1993","L","JP","CS","MLS","STRIPED MARLIN","5398"
"1993","L","JP","CS","SWO","SWORDFISH","1394"
"1994","L","JP","CS","ALB","ALBACORE","16366"
"1994","L","JP","CS","BET","BIGEYE TUNA","5974"
"1994","L","JP","CS","SKJ","SKIPJACK TUNA","81"
"1994","L","JP","CS","YFT","YELLOWFIN TUNA","6970"
"1994","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","968"
"1994","L","JP","CS","MLS","STRIPED MARLIN","1284"
"1994","L","JP","CS","SWO","SWORDFISH","1357"
"1995","L","JP","CS","ALB","ALBACORE","17497"
"1995","L","JP","CS","BET","BIGEYE TUNA","5532"
"1995","L","JP","CS","SKJ","SKIPJACK TUNA","111"
"1995","L","JP","CS","YFT","YELLOWFIN TUNA","6886"
"1995","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","571"
"1995","L","JP","CS","MLS","STRIPED MARLIN","1840"
"1995","L","JP","CS","SWO","SWORDFISH","1386"
"1996","L","JP","CS","ALB","ALBACORE","18627"
"1996","L","JP","CS","BET","BIGEYE TUNA","6067"
"1996","L","JP","CS","SKJ","SKIPJACK TUNA","70"
"1996","L","JP","CS","YFT","YELLOWFIN TUNA","6257"
"1996","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","778"
"1996","L","JP","CS","MLS","STRIPED MARLIN","1836"
"1996","L","JP","CS","SWO","SWORDFISH","1063"
"1997","L","JP","CS","ALB","ALBACORE","24926"
"1997","L","JP","CS","BET","BIGEYE TUNA","5442"
"1997","L","JP","CS","SKJ","SKIPJACK TUNA","103"
"1997","L","JP","CS","YFT","YELLOWFIN TUNA","6079"
"1997","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1158"
"1997","L","JP","CS","MLS","STRIPED MARLIN","1400"
"1997","L","JP","CS","SWO","SWORDFISH","1213"
"1998","L","JP","CS","ALB","ALBACORE","23403"
"1998","L","JP","CS","BET","BIGEYE TUNA","4846"
"1998","L","JP","CS","SKJ","SKIPJACK TUNA","67"
"1998","L","JP","CS","YFT","YELLOWFIN TUNA","5888"
"1998","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1086"
"1998","L","JP","CS","MLS","STRIPED MARLIN","1975"
"1998","L","JP","CS","SWO","SWORDFISH","1186"
"1999","L","JP","CS","ALB","ALBACORE","21219"
"1999","L","JP","CS","BET","BIGEYE TUNA","5805"
"1999","L","JP","CS","SKJ","SKIPJACK TUNA","74"
"1999","L","JP","CS","YFT","YELLOWFIN TUNA","5500"
"1999","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1030"
"1999","L","JP","CS","MLS","STRIPED MARLIN","1551"
"1999","L","JP","CS","SWO","SWORDFISH","1047"
"2000","L","JP","CS","ALB","ALBACORE","19228"
"2000","L","JP","CS","BET","BIGEYE TUNA","6042"
"2000","L","JP","CS","YFT","YELLOWFIN TUNA","6895"
"2000","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","832"
"2000","L","JP","CS","MLS","STRIPED MARLIN","1109"
"2000","L","JP","CS","SWO","SWORDFISH","1112"
"2001","L","JP","CS","ALB","ALBACORE","17539"
"2001","L","JP","CS","BET","BIGEYE TUNA","5587"
"2001","L","JP","CS","SKJ","SKIPJACK TUNA","56"
"2001","L","JP","CS","YFT","YELLOWFIN TUNA","5944"
"2001","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","728"
"2001","L","JP","CS","MLS","STRIPED MARLIN","1326"
"2001","L","JP","CS","SWO","SWORDFISH","899"
"2002","L","JP","CS","ALB","ALBACORE","16918"
"2002","L","JP","CS","BET","BIGEYE TUNA","6565"
"2002","L","JP","CS","SKJ","SKIPJACK TUNA","19"
"2002","L","JP","CS","YFT","YELLOWFIN TUNA","3936"
"2002","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","794"
"2002","L","JP","CS","MLS","STRIPED MARLIN","796"
"2002","L","JP","CS","SWO","SWORDFISH","956"
"2003","L","JP","CS","ALB","ALBACORE","16309"
"2003","L","JP","CS","BET","BIGEYE TUNA","8402"
"2003","L","JP","CS","SKJ","SKIPJACK TUNA","42"
"2003","L","JP","CS","YFT","YELLOWFIN TUNA","6385"
"2003","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1152"
"2003","L","JP","CS","MLS","STRIPED MARLIN","842"
"2003","L","JP","CS","SWO","SWORDFISH","1058"
"2004","L","JP","CS","ALB","ALBACORE","12960"
"2004","L","JP","CS","BET","BIGEYE TUNA","8523"
"2004","L","JP","CS","SKJ","SKIPJACK TUNA","21"
"2004","L","JP","CS","YFT","YELLOWFIN TUNA","5768"
"2004","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1616"
"2004","L","JP","CS","MLS","STRIPED MARLIN","1000"
"2004","L","JP","CS","SWO","SWORDFISH","1505"
"2005","L","JP","CS","ALB","ALBACORE","15253"
"2005","L","JP","CS","BET","BIGEYE TUNA","9179"
"2005","L","JP","CS","SKJ","SKIPJACK TUNA","27"
"2005","L","JP","CS","YFT","YELLOWFIN TUNA","5676"
"2005","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1818"
"2005","L","JP","CS","MLS","STRIPED MARLIN","658"
"2005","L","JP","CS","SWO","SWORDFISH","1289"
"2006","L","JP","CS","ALB","ALBACORE","16734"
"2006","L","JP","CS","BET","BIGEYE TUNA","11374"
"2006","L","JP","CS","SKJ","SKIPJACK TUNA","13"
"2006","L","JP","CS","YFT","YELLOWFIN TUNA","3831"
"2006","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1058"
"2006","L","JP","CS","MLS","STRIPED MARLIN","432"
"2006","L","JP","CS","SWO","SWORDFISH","1316"
"2007","L","JP","CS","ALB","ALBACORE","18409"
"2007","L","JP","CS","BET","BIGEYE TUNA","10663"
"2007","L","JP","CS","SKJ","SKIPJACK TUNA","8"
"2007","L","JP","CS","YFT","YELLOWFIN TUNA","3711"
"2007","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","2004"
"2007","L","JP","CS","MLS","STRIPED MARLIN","717"
"2007","L","JP","CS","SWO","SWORDFISH","1846"
"2008","L","JP","CS","ALB","ALBACORE","13679"
"2008","L","JP","CS","BET","BIGEYE TUNA","10355"
"2008","L","JP","CS","SKJ","SKIPJACK TUNA","2"
"2008","L","JP","CS","YFT","YELLOWFIN TUNA","3651"
"2008","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1476"
"2008","L","JP","CS","MLS","STRIPED MARLIN","609"
"2008","L","JP","CS","SWO","SWORDFISH","1785"
"2009","L","JP","CS","ALB","ALBACORE","18183"
"2009","L","JP","CS","BET","BIGEYE TUNA","9270"
"2009","L","JP","CS","SKJ","SKIPJACK TUNA","6"
"2009","L","JP","CS","YFT","YELLOWFIN TUNA","3852"
"2009","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1304"
"2009","L","JP","CS","MLS","STRIPED MARLIN","451"
"2009","L","JP","CS","SWO","SWORDFISH","1536"
"2010","L","JP","CS","ALB","ALBACORE","17224"
"2010","L","JP","CS","BET","BIGEYE TUNA","7962"
"2010","L","JP","CS","SKJ","SKIPJACK TUNA","3"
"2010","L","JP","CS","YFT","YELLOWFIN TUNA","5745"
"2010","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","885"
"2010","L","JP","CS","MLS","STRIPED MARLIN","832"
"2010","L","JP","CS","SWO","SWORDFISH","1158"
"2011","L","JP","CS","ALB","ALBACORE","16098"
"2011","L","JP","CS","BET","BIGEYE TUNA","9467"
"2011","L","JP","CS","SKJ","SKIPJACK TUNA","5"
"2011","L","JP","CS","YFT","YELLOWFIN TUNA","4394"
"2011","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","828"
"2011","L","JP","CS","MLS","STRIPED MARLIN","932"
"2011","L","JP","CS","SWO","SWORDFISH","973"
"2012","L","JP","CS","ALB","ALBACORE","17668"
"2012","L","JP","CS","BET","BIGEYE TUNA","8542"
"2012","L","JP","CS","SKJ","SKIPJACK TUNA","4"
"2012","L","JP","CS","YFT","YELLOWFIN TUNA","3556"
"2012","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","667"
"2012","L","JP","CS","MLS","STRIPED MARLIN","980"
"2012","L","JP","CS","SWO","SWORDFISH","1080"
"2013","L","JP","CS","ALB","ALBACORE","15110"
"2013","L","JP","CS","BET","BIGEYE TUNA","6722"
"2013","L","JP","CS","SKJ","SKIPJACK TUNA","2"
"2013","L","JP","CS","YFT","YELLOWFIN TUNA","3507"
"2013","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","777"
"2013","L","JP","CS","MLS","STRIPED MARLIN","1099"
"2013","L","JP","CS","SWO","SWORDFISH","921"
"2014","L","JP","CS","ALB","ALBACORE","15703"
"2014","L","JP","CS","BET","BIGEYE TUNA","8353"
"2014","L","JP","CS","SKJ","SKIPJACK TUNA","4"
"2014","L","JP","CS","YFT","YELLOWFIN TUNA","2841"
"2014","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","672"
"2014","L","JP","CS","MLS","STRIPED MARLIN","855"
"2014","L","JP","CS","SWO","SWORDFISH","1101"
"2015","L","JP","CS","ALB","ALBACORE","17106"
"2015","L","JP","CS","BET","BIGEYE TUNA","8371"
"2015","L","JP","CS","SKJ","SKIPJACK TUNA","7"
"2015","L","JP","CS","YFT","YELLOWFIN TUNA","4487"
"2015","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","607"
"2015","L","JP","CS","MLS","STRIPED MARLIN","1039"
"2015","L","JP","CS","SWO","SWORDFISH","1235"
"2016","L","JP","CS","ALB","ALBACORE","13188"
"2016","L","JP","CS","BET","BIGEYE TUNA","6783"
"2016","L","JP","CS","SKJ","SKIPJACK TUNA","4"
"2016","L","JP","CS","YFT","YELLOWFIN TUNA","4679"
"2016","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","644"
"2016","L","JP","CS","MLS","STRIPED MARLIN","737"
"2016","L","JP","CS","SWO","SWORDFISH","1961"
"2017","L","JP","CS","ALB","ALBACORE","13589"
"2017","L","JP","CS","BET","BIGEYE TUNA","7604"
"2017","L","JP","CS","SKJ","SKIPJACK TUNA","4"
"2017","L","JP","CS","YFT","YELLOWFIN TUNA","4439"
"2017","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","892"
"2017","L","JP","CS","MLS","STRIPED MARLIN","706"
"2017","L","JP","CS","SWO","SWORDFISH","1775"
"2018","L","JP","CS","ALB","ALBACORE","10121"
"2018","L","JP","CS","BET","BIGEYE TUNA","7440"
"2018","L","JP","CS","SKJ","SKIPJACK TUNA","2"
"2018","L","JP","CS","YFT","YELLOWFIN TUNA","4701"
"2018","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","679"
"2018","L","JP","CS","MLS","STRIPED MARLIN","639"
"2018","L","JP","CS","SWO","SWORDFISH","1570"
"2019","L","JP","CS","ALB","ALBACORE","9375"
"2019","L","JP","CS","BET","BIGEYE TUNA","7175"
"2019","L","JP","CS","SKJ","SKIPJACK TUNA","2"
"2019","L","JP","CS","YFT","YELLOWFIN TUNA","5838"
"2019","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","977"
"2019","L","JP","CS","MLS","STRIPED MARLIN","889"
"2019","L","JP","CS","SWO","SWORDFISH","1307"
"2020","L","JP","CS","ALB","ALBACORE","10241"
"2020","L","JP","CS","BET","BIGEYE TUNA","5907"
"2020","L","JP","CS","SKJ","SKIPJACK TUNA","3"
"2020","L","JP","CS","YFT","YELLOWFIN TUNA","3566"
"2020","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1341"
"2020","L","JP","CS","MLS","STRIPED MARLIN","896"
"2020","L","JP","CS","SWO","SWORDFISH","1471"
"2021","L","JP","CS","ALB","ALBACORE","14486"
"2021","L","JP","CS","BET","BIGEYE TUNA","5702"
"2021","L","JP","CS","SKJ","SKIPJACK TUNA","2"
"2021","L","JP","CS","YFT","YELLOWFIN TUNA","4600"
"2021","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1472"
"2021","L","JP","CS","MLS","STRIPED MARLIN","708"
"2021","L","JP","CS","SWO","SWORDFISH","1243"
"2023","L","JP","CS","ALB","ALBACORE","12363"
"2023","L","JP","CS","BET","BIGEYE TUNA","4206"
"2023","L","JP","CS","SKJ","SKIPJACK TUNA","5"
"2023","L","JP","CS","YFT","YELLOWFIN TUNA","4179"
"2023","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1506"
"2023","L","JP","CS","MLS","STRIPED MARLIN","503"
"2023","L","JP","CS","SWO","SWORDFISH","1034"
"2022","L","JP","CS","ALB","ALBACORE","8278"
"2022","L","JP","CS","BET","BIGEYE TUNA","4486"
"2022","L","JP","CS","SKJ","SKIPJACK TUNA","1"
"2022","L","JP","CS","YFT","YELLOWFIN TUNA","3821"
"2022","L","JP","CS","PBF","PACIFIC BLUEFIN TUNA","1506"
"2022","L","JP","CS","MLS","STRIPED MARLIN","461"
"2022","L","JP","CS","SWO","SWORDFISH","1034"
"1992","L","MH",,"BET","BIGEYE TUNA","6"
"1992","L","MH",,"YFT","YELLOWFIN TUNA","3"
"1993","L","MH",,"BET","BIGEYE TUNA","67"
"1993","L","MH",,"YFT","YELLOWFIN TUNA","70"
"1993","L","MH",,"SWO","SWORDFISH","2"
"1994","L","MH",,"BET","BIGEYE TUNA","25"
"1994","L","MH",,"YFT","YELLOWFIN TUNA","23"
"1995","L","MH",,"BET","BIGEYE TUNA","10"
